,Match_Id,Team_Batting_Id,Striker_Id,Runs_Scored
2403,419153,1,174,1
2404,419153,1,191,1
2405,419153,1,203,16
2406,419153,2,6,52
2407,419153,2,9,8
2408,419153,2,46,50
2409,419153,2,52,14
2410,419153,2,249,27
2411,419154,4,26,33
2412,419154,4,27,21
2413,419154,4,29,12
2414,419154,4,64,38
2415,419154,4,227,2
2416,419154,6,40,26
2417,419154,6,41,0
2418,419154,6,73,1
2419,419154,6,88,17
2420,419154,6,89,1
2421,419154,6,90,0
2422,419154,6,136,10
2423,419154,6,171,26
2424,419154,6,175,2
2425,419154,6,187,6
2426,419154,6,241,4
2427,419155,5,31,10
2428,419155,5,32,1
2429,419155,5,169,20
2430,419155,5,183,0
2431,419155,5,211,22
2432,419155,5,224,8
2433,419155,5,229,10
2434,419155,5,230,28
2435,419155,5,245,30
2436,419155,7,44,1
2437,419155,7,79,15
2438,419155,7,133,89
2439,419155,7,154,31
2440,419155,7,208,0
2441,419155,7,209,1
2442,419155,7,221,25
2443,419156,2,6,49
2444,419156,2,8,3
2445,419156,2,9,27
2446,419156,2,10,4
2447,419156,2,46,34
2448,419156,2,52,1
2449,419156,2,81,4
2450,419156,2,94,0
2451,419156,2,96,0
2452,419156,2,124,2
2453,419156,2,181,1
2454,419156,8,53,0
2455,419156,8,56,19
2456,419156,8,57,51
2457,419156,8,97,12
2458,419156,8,178,0
2459,419156,8,188,13
2460,419156,8,231,41
2461,419156,8,250,6
2462,419157,6,40,17
2463,419157,6,41,20
2464,419157,6,88,11
2465,419157,6,110,4
2466,419157,6,116,6
2467,419157,6,136,12
2468,419157,6,187,31
2469,419157,6,198,33
2470,419157,6,241,2
2471,419157,7,79,38
2472,419157,7,133,29
2473,419157,7,154,21
2474,419157,7,208,24
2475,419157,7,221,45
2476,419157,7,251,15
2477,419158,1,1,10
2478,419158,1,2,0
2479,419158,1,4,0
2480,419158,1,62,1
2481,419158,1,63,17
2482,419158,1,82,9
2483,419158,1,87,27
2484,419158,1,140,0
2485,419158,1,162,7
2486,419158,1,191,48
2487,419158,3,18,0
2488,419158,3,21,78
2489,419158,3,185,50
2490,419159,2,6,5
2491,419159,2,8,14
2492,419159,2,9,0
2493,419159,2,46,26
2494,419159,2,52,10
2495,419159,2,96,14
2496,419159,2,158,62
2497,419159,5,31,11
2498,419159,5,32,22
2499,419159,5,169,32
2500,419159,5,183,7
2501,419159,5,211,13
2502,419159,5,224,9
2503,419159,5,230,28
2504,419159,5,252,0
2505,419160,3,18,1
2506,419160,3,19,15
2507,419160,3,20,0
2508,419160,3,21,15
2509,419160,3,23,30
2510,419160,3,109,1
2511,419160,3,151,3
2512,419160,3,185,17
2513,419160,3,201,6
2514,419160,3,248,16
2515,419160,6,40,57
2516,419160,6,41,4
2517,419160,6,88,13
2518,419160,6,135,1
2519,419160,6,171,25
2520,419160,6,187,0
2521,419161,4,26,52
2522,419161,4,27,20
2523,419161,4,29,1
2524,419161,4,64,93
2525,419161,4,100,0
2526,419161,8,53,9
2527,419161,8,56,4
2528,419161,8,57,68
2529,419161,8,178,43
2530,419161,8,231,20
2531,419161,8,250,6
2532,419161,8,253,15
2533,419162,2,6,16
2534,419162,2,8,37
2535,419162,2,9,14
2536,419162,2,46,4
2537,419162,2,52,9
2538,419162,2,75,1
2539,419162,2,81,10
2540,419162,2,94,0
2541,419162,2,96,16
2542,419162,2,124,1
2543,419162,2,158,21
2544,419162,7,48,9
2545,419162,7,133,19
2546,419162,7,154,42
2547,419162,7,208,46
2548,419162,7,210,40
2549,419162,7,221,20
2550,419163,1,1,75
2551,419163,1,2,6
2552,419163,1,162,0
2553,419163,1,203,45
2554,419163,5,31,8
2555,419163,5,32,44
2556,419163,5,38,3
2557,419163,5,39,4
2558,419163,5,169,2
2559,419163,5,183,18
2560,419163,5,212,8
2561,419163,5,229,13
2562,419163,5,230,8
2563,419163,5,254,21
2564,419164,3,18,5
2565,419164,3,20,54
2566,419164,3,21,46
2567,419164,3,23,53
2568,419164,3,109,14
2569,419164,3,185,13
2570,419164,4,26,33
2571,419164,4,27,1
2572,419164,4,29,44
2573,419164,4,64,21
2574,419164,4,100,88
2575,419165,6,40,4
2576,419165,6,41,8
2577,419165,6,73,22
2578,419165,6,88,1
2579,419165,6,135,11
2580,419165,6,136,4
2581,419165,6,171,23
2582,419165,6,187,5
2583,419165,6,241,51
2584,419165,8,53,10
2585,419165,8,56,54
2586,419165,8,57,11
2587,419165,8,60,3
2588,419165,8,178,5
2589,419165,8,231,25
2590,419165,8,235,14
2591,419165,8,250,7
2592,419165,8,253,13
2593,419166,1,1,42
2594,419166,1,2,57
2595,419166,1,4,20
2596,419166,7,42,10
2597,419166,7,71,5
2598,419166,7,79,46
2599,419166,7,154,19
2600,419166,7,207,1
2601,419166,7,208,27
2602,419166,7,209,11
2603,419166,7,210,0
2604,419166,7,255,8
2605,419167,2,6,23
2606,419167,2,8,9
2607,419167,2,9,11
2608,419167,2,14,1
2609,419167,2,46,26
2610,419167,2,52,31
2611,419167,2,81,8
2612,419167,2,94,5
2613,419167,2,96,5
2614,419167,2,124,1
2615,419167,2,158,19
2616,419167,7,42,12
2617,419167,7,48,22
2618,419167,7,79,52
2619,419167,7,133,9
2620,419167,7,154,3
2621,419167,7,208,40
2622,419167,7,221,33
2623,419168,3,18,8
2624,419168,3,20,30
2625,419168,3,21,2
2626,419168,3,23,37
2627,419168,3,109,4
2628,419168,3,125,24
2629,419168,3,185,15
2630,419168,3,201,6
2631,419168,8,53,15
2632,419168,8,56,23
2633,419168,8,57,2
2634,419168,8,61,0
2635,419168,8,97,18
2636,419168,8,131,1
2637,419168,8,178,4
2638,419168,8,188,15
2639,419168,8,231,2
2640,419168,8,250,16
2641,419168,8,256,0
2642,419169,2,6,35
2643,419169,2,9,19
2644,419169,2,158,29
2645,419169,8,53,4
2646,419169,8,54,24
2647,419169,8,56,2
2648,419169,8,57,0
2649,419169,8,131,0
2650,419169,8,147,5
2651,419169,8,188,3
2652,419169,8,205,40
2653,419169,8,231,0
2654,419169,8,235,0
2655,419170,3,18,17
2656,419170,3,20,22
2657,419170,3,21,57
2658,419170,3,23,14
2659,419170,3,109,15
2660,419170,3,125,6
2661,419170,3,185,26
2662,419170,7,15,1
2663,419170,7,42,0
2664,419170,7,48,27
2665,419170,7,50,1
2666,419170,7,79,0
2667,419170,7,133,48
2668,419170,7,149,2
2669,419170,7,154,6
2670,419170,7,194,1
2671,419170,7,208,21
2672,419170,7,221,27
2673,501203,1,9,54
2674,501203,1,31,11
2675,501203,1,40,1
2676,501203,1,63,14
2677,501203,1,87,27
2678,501203,1,89,0
2679,501203,1,140,3
2680,501203,1,214,27
2681,501203,1,216,6
2682,501203,3,20,29
2683,501203,3,21,33
2684,501203,3,58,5
2685,501203,3,109,15
2686,501203,3,125,64
2687,501203,3,185,4
2688,501204,5,6,28
2689,501204,5,52,21
2690,501204,5,192,67
2691,501204,5,252,20
2692,501204,8,26,0
2693,501204,8,42,24
2694,501204,8,84,1
2695,501204,8,93,6
2696,501204,8,94,7
2697,501204,8,112,28
2698,501204,8,136,2
2699,501204,8,154,14
2700,501204,8,257,25
2701,501204,8,258,26
2702,501205,2,8,23
2703,501205,2,79,26
2704,501205,2,110,54
2705,501205,2,135,1
2706,501205,2,260,33
2707,501205,2,261,12
2708,501205,9,2,45
2709,501205,9,17,1
2710,501205,9,35,23
2711,501205,9,55,36
2712,501205,9,64,18
2713,501205,9,104,27
2714,501205,9,259,0
2715,501206,6,29,0
2716,501206,6,41,19
2717,501206,6,54,26
2718,501206,6,106,0
2719,501206,6,177,8
2720,501206,6,183,29
2721,501206,6,187,1
2722,501206,6,190,0
2723,501206,6,232,0
2724,501206,6,254,8
2725,501206,6,262,0
2726,501206,7,57,27
2727,501206,7,133,46
2728,501206,7,208,14
2729,501206,7,263,1
2730,501207,4,14,3
2731,501207,4,48,12
2732,501207,4,53,1
2733,501207,4,67,15
2734,501207,4,88,0
2735,501207,4,100,1
2736,501207,4,167,6
2737,501207,4,210,51
2738,501207,4,264,12
2739,501207,4,265,1
2740,501207,10,27,21
2741,501207,10,46,22
2742,501207,10,74,0
2743,501207,10,157,31
2744,501207,10,171,35
2745,501208,1,9,53
2746,501208,1,31,22
2747,501208,1,40,29
2748,501208,1,87,30
2749,501208,1,214,19
2750,501208,8,26,16
2751,501208,8,42,7
2752,501208,8,84,1
2753,501208,8,93,48
2754,501208,8,94,13
2755,501208,8,112,14
2756,501208,8,136,12
2757,501208,8,154,6
2758,501208,8,257,3
2759,501208,8,258,25
2760,501209,5,6,38
2761,501209,5,52,18
2762,501209,5,85,18
2763,501209,5,192,39
2764,501209,5,252,5
2765,501209,5,266,22
2766,501209,6,29,9
2767,501209,6,41,4
2768,501209,6,54,60
2769,501209,6,177,2
2770,501209,6,183,0
2771,501209,6,187,54
2772,501209,6,254,11
2773,501209,6,262,2
2774,501210,2,8,12
2775,501210,2,79,16
2776,501210,2,110,38
2777,501210,2,135,59
2778,501210,2,260,0
2779,501210,2,261,0
2780,501210,7,133,55
2781,501210,7,208,63
2782,501210,7,263,22
2783,501211,3,20,43
2784,501211,3,21,0
2785,501211,3,23,66
2786,501211,3,125,0
2787,501211,3,185,74
2788,501211,4,48,0
2789,501211,4,53,19
2790,501211,4,88,21
2791,501211,4,100,12
2792,501211,4,167,120
2793,501211,4,264,20
2794,501212,9,2,0
2795,501212,9,17,21
2796,501212,9,35,47
2797,501212,9,55,0
2798,501212,9,61,0
2799,501212,9,64,2
2800,501212,9,77,1
2801,501212,9,81,1
2802,501212,9,104,39
2803,501212,9,259,26
2804,501212,10,27,8
2805,501212,10,46,31
2806,501212,10,74,24
2807,501212,10,157,17
2808,501212,10,171,12
2809,501212,10,231,37
2810,501212,10,235,10
2811,501212,10,267,1
2812,501213,2,8,71
2813,501213,2,15,0
2814,501213,2,79,7
2815,501213,2,110,0
2816,501213,2,135,7
2817,501213,2,175,3
2818,501213,2,203,25
2819,501213,2,260,16
2820,501213,2,268,0
2821,501213,2,269,3
2822,501213,2,270,2
2823,501213,8,26,36
2824,501213,8,42,11
2825,501213,8,65,38
2826,501213,8,93,61
2827,501213,8,154,22
2828,501213,8,258,0
2829,501214,1,9,80
2830,501214,1,40,75
2831,501214,1,214,1
2832,501214,5,6,35
2833,501214,5,32,22
2834,501214,5,52,35
2835,501214,5,192,12
2836,501214,5,252,9
2837,501214,5,266,27
2838,501215,7,133,100
2839,501215,7,208,53
2840,501215,7,263,12
2841,501215,9,2,81
2842,501215,9,35,25
2843,501215,9,64,56
2844,501215,9,104,11
2845,501216,2,8,35
2846,501216,2,79,14
2847,501216,2,110,65
2848,501216,2,135,0
2849,501216,2,175,2
2850,501216,2,203,2
2851,501216,2,260,7
2852,501216,2,261,14
2853,501216,2,268,14
2854,501216,3,19,83
2855,501216,3,20,22
2856,501216,3,21,29
2857,501216,3,23,5
2858,501216,3,109,9
2859,501216,3,185,31
2860,501217,4,48,13
2861,501217,4,53,61
2862,501217,4,88,3
2863,501217,4,167,75
2864,501217,8,26,35
2865,501217,8,42,45
2866,501217,8,65,7
2867,501217,8,93,14
2868,501217,8,94,1
2869,501217,8,112,10
2870,501217,8,120,0
2871,501217,8,136,0
2872,501217,8,154,18
2873,501217,8,258,30
2874,501218,6,25,13
2875,501218,6,29,14
2876,501218,6,41,37
2877,501218,6,54,31
2878,501218,6,183,11
2879,501218,6,187,46
2880,501218,6,254,25
2881,501218,6,271,3
2882,501218,10,27,66
2883,501218,10,46,4
2884,501218,10,74,12
2885,501218,10,157,60
2886,501218,10,171,20
2887,501218,10,231,7
2888,501218,10,267,10
2889,501219,1,9,0
2890,501219,1,40,35
2891,501219,1,87,30
2892,501219,1,214,9
2893,501219,5,32,11
2894,501219,5,38,3
2895,501219,5,39,0
2896,501219,5,52,6
2897,501219,5,85,6
2898,501219,5,169,11
2899,501219,5,196,0
2900,501219,5,229,3
2901,501219,5,238,0
2902,501219,5,252,15
2903,501219,5,266,21
2904,501220,3,19,8
2905,501220,3,20,14
2906,501220,3,21,50
2907,501220,3,23,19
2908,501220,3,109,9
2909,501220,3,185,28
2910,501220,9,2,47
2911,501220,9,17,34
2912,501220,9,35,16
2913,501220,9,64,16
2914,501220,9,104,19
2915,501221,6,25,17
2916,501221,6,29,5
2917,501221,6,41,12
2918,501221,6,54,21
2919,501221,6,183,2
2920,501221,6,187,51
2921,501221,6,190,8
2922,501221,6,199,23
2923,501221,6,254,0
2924,501221,8,10,31
2925,501221,8,26,49
2926,501221,8,42,8
2927,501221,8,65,62
2928,501221,8,93,5
2929,501221,8,258,8
2930,501223,7,56,16
2931,501223,7,57,20
2932,501223,7,133,35
2933,501223,7,208,37
2934,501223,7,275,6
2935,501223,10,27,0
2936,501223,10,46,45
2937,501223,10,83,11
2938,501223,10,157,12
2939,501223,10,171,0
2940,501223,10,231,12
2941,501223,10,235,13
2942,501223,10,267,9
2943,501223,10,272,2
2944,501223,10,273,2
2945,501223,10,274,0
2946,501224,1,9,6
2947,501224,1,31,8
2948,501224,1,40,3
2949,501224,1,66,1
2950,501224,1,87,46
2951,501224,1,89,10
2952,501224,1,140,12
2953,501224,1,151,1
2954,501224,1,214,16
2955,501224,1,216,10
2956,501224,1,276,2
2957,501224,9,2,23
2958,501224,9,17,9
2959,501224,9,35,29
2960,501224,9,64,25
2961,501224,9,81,11
2962,501224,9,104,2
2963,501224,9,153,3
2964,501224,9,237,12
2965,501224,9,259,10
2966,501225,4,48,1
2967,501225,4,53,28
2968,501225,4,67,4
2969,501225,4,88,21
2970,501225,4,100,71
2971,501225,4,167,46
2972,501225,4,210,2
2973,501225,4,264,5
2974,501225,5,6,8
2975,501225,5,32,24
2976,501225,5,38,5
2977,501225,5,52,0
2978,501225,5,101,9
2979,501225,5,169,25
2980,501225,5,255,30
2981,501225,5,266,34
2982,501225,5,277,10
2983,501226,3,19,41
2984,501226,3,20,3
2985,501226,3,21,5
2986,501226,3,23,71
2987,501226,3,109,3
2988,501226,3,119,0
2989,501226,3,125,9
2990,501226,3,185,12
2991,501226,3,201,0
2992,501226,3,248,0
2993,501226,3,278,2
2994,501226,7,56,31
2995,501226,7,57,87
2996,501226,7,133,5
2997,501226,7,208,27
2998,501226,7,209,0
2999,501226,7,221,0
3000,501227,1,9,40
3001,501227,1,31,46
3002,501227,1,40,48
3003,501227,1,216,6
3004,501227,1,279,18
3005,501227,2,8,30
3006,501227,2,135,38
3007,501227,2,162,102
3008,501228,4,4,20
3009,501228,4,48,17
3010,501228,4,53,42
3011,501228,4,88,6
3012,501228,4,100,95
3013,501228,4,167,14
3014,501228,4,188,1
3015,501228,4,264,2
3016,501228,6,41,77
3017,501228,6,54,28
3018,501228,6,183,19
3019,501228,6,187,77
3020,501228,6,199,11
3021,501228,6,254,3
3022,501229,7,56,44
3023,501229,7,57,56
3024,501229,7,133,28
3025,501229,7,208,7
3026,501229,7,221,0
3027,501229,7,263,32
3028,501229,8,10,1
3029,501229,8,26,34
3030,501229,8,42,25
3031,501229,8,65,5
3032,501229,8,84,1
3033,501229,8,93,6
3034,501229,8,94,4
3035,501229,8,112,1
3036,501229,8,136,25
3037,501229,8,258,21
3038,501230,5,6,40
3039,501230,5,32,49
3040,501230,5,52,2
3041,501230,5,192,14
3042,501230,9,17,32
3043,501230,9,35,22
3044,501230,9,55,8
3045,501230,9,61,1
3046,501230,9,64,13
3047,501230,9,81,5
3048,501230,9,104,8
3049,501230,9,121,5
3050,501230,9,237,5
3051,501230,9,259,0
3052,501230,9,280,1
3053,501231,3,19,61
3054,501231,3,20,26
3055,501231,3,21,2
3056,501231,3,23,11
3057,501231,3,109,0
3058,501231,3,125,7
3059,501231,3,185,31
3060,501231,10,27,34
3061,501231,10,46,0
3062,501231,10,83,1
3063,501231,10,96,12
3064,501231,10,157,15
3065,501231,10,171,20
3066,501231,10,231,9
3067,501231,10,235,1
3068,501231,10,274,1
3069,501231,10,281,15
3070,501231,10,282,2
3071,501232,2,8,56
3072,501232,2,79,18
3073,501232,2,110,5
3074,501232,2,135,0
3075,501232,2,162,26
3076,501232,2,175,18
3077,501232,2,203,7
3078,501232,2,244,0
3079,501232,2,283,13
3080,501232,6,25,54
3081,501232,6,29,13
3082,501232,6,41,25
3083,501232,6,54,24
3084,501232,6,183,16
3085,501232,6,187,7
3086,501232,6,199,0
3087,501232,6,271,8
3088,501233,3,19,9
3089,501233,3,21,34
3090,501233,3,23,63
3091,501233,3,185,31
3092,501233,10,27,62
3093,501233,10,46,31
3094,501233,10,96,10
3095,501233,10,157,19
3096,501233,10,171,0
3097,501233,10,231,2
3098,501233,10,253,11
3099,501233,10,282,1
3100,501234,8,10,31
3101,501234,8,26,65
3102,501234,8,42,4
3103,501234,8,65,1
3104,501234,8,93,4
3105,501234,8,112,8
3106,501234,8,120,0
3107,501234,8,136,0
3108,501234,8,258,9
3109,501234,9,2,0
3110,501234,9,17,0
3111,501234,9,35,23
3112,501234,9,61,0
3113,501234,9,64,4
3114,501234,9,77,0
3115,501234,9,81,18
3116,501234,9,104,0
3117,501234,9,237,0
3118,501234,9,259,0
3119,501234,9,280,22
3120,501235,1,9,11
3121,501235,1,31,5
3122,501235,1,40,18
3123,501235,1,66,1
3124,501235,1,87,61
3125,501235,1,132,22
3126,501235,1,151,3
3127,501235,1,216,0
3128,501235,1,284,19
3129,501235,6,25,25
3130,501235,6,29,9
3131,501235,6,41,34
3132,501235,6,54,19
3133,501235,6,183,1
3134,501235,6,187,2
3135,501235,6,190,6
3136,501235,6,199,19
3137,501235,6,232,1
3138,501235,6,285,8
3139,501236,5,6,5
3140,501236,5,32,26
3141,501236,5,52,13
3142,501236,5,192,45
3143,501236,5,266,4
3144,501236,7,50,10
3145,501236,7,56,17
3146,501236,7,57,13
3147,501236,7,133,7
3148,501236,7,194,1
3149,501236,7,208,11
3150,501236,7,209,7
3151,501236,7,221,4
3152,501236,7,263,15
3153,501236,7,286,2
3154,501237,2,8,67
3155,501237,2,33,8
3156,501237,2,79,14
3157,501237,2,110,26
3158,501237,2,135,15
3159,501237,2,162,49
3160,501237,10,27,41
3161,501237,10,46,23
3162,501237,10,96,19
3163,501237,10,157,51
3164,501237,10,171,3
3165,501237,10,272,8
3166,501237,10,287,1
3167,501238,6,29,13
3168,501238,6,41,80
3169,501238,6,54,1
3170,501238,6,177,2
3171,501238,6,183,0
3172,501238,6,187,3
3173,501238,6,199,22
3174,501238,6,285,20
3175,501238,9,2,7
3176,501238,9,12,13
3177,501238,9,17,1
3178,501238,9,35,31
3179,501238,9,61,1
3180,501238,9,64,18
3181,501238,9,77,0
3182,501238,9,81,11
3183,501238,9,104,27
3184,501238,9,153,0
3185,501238,9,288,2
3186,501239,1,9,1
3187,501239,1,40,45
3188,501239,1,87,34
3189,501239,1,216,28
3190,501239,4,4,15
3191,501239,4,14,2
3192,501239,4,48,0
3193,501239,4,53,26
3194,501239,4,88,42
3195,501239,4,100,5
3196,501239,4,167,7
3197,501239,4,228,16
3198,501240,5,6,18
3199,501240,5,32,12
3200,501240,5,52,47
3201,501240,5,85,15
3202,501240,5,192,12
3203,501240,5,266,29
3204,501240,10,27,7
3205,501240,10,46,35
3206,501240,10,96,30
3207,501240,10,157,18
3208,501240,10,171,24
3209,501240,10,235,0
3210,501240,10,281,11
3211,501240,10,287,13
3212,501241,3,19,46
3213,501241,3,20,21
3214,501241,3,21,59
3215,501241,3,23,5
3216,501241,3,109,19
3217,501241,3,125,3
3218,501241,3,185,3
3219,501241,8,10,13
3220,501241,8,26,15
3221,501241,8,42,19
3222,501241,8,65,56
3223,501241,8,84,1
3224,501241,8,93,17
3225,501241,8,136,2
3226,501241,8,154,17
3227,501241,8,258,1
3228,501242,4,4,1
3229,501242,4,14,2
3230,501242,4,48,14
3231,501242,4,53,0
3232,501242,4,67,10
3233,501242,4,88,1
3234,501242,4,100,61
3235,501242,4,167,33
3236,501242,4,188,1
3237,501242,4,228,1
3238,501242,7,56,4
3239,501242,7,57,18
3240,501242,7,133,51
3241,501242,7,208,51
3242,501242,7,221,20
3243,501242,7,263,10
3244,501243,6,29,5
3245,501243,6,41,15
3246,501243,6,54,40
3247,501243,6,177,2
3248,501243,6,183,13
3249,501243,6,187,13
3250,501243,6,199,18
3251,501243,6,285,27
3252,501243,9,2,37
3253,501243,9,17,37
3254,501243,9,64,7
3255,501243,9,104,24
3256,501243,9,288,18
3257,501244,1,9,30
3258,501244,1,31,47
3259,501244,1,40,35
3260,501244,1,87,33
3261,501244,1,216,14
3262,501244,8,10,13
3263,501244,8,26,0
3264,501244,8,42,54
3265,501244,8,65,26
3266,501244,8,93,12
3267,501244,8,112,30
3268,501244,8,136,9
3269,501244,8,258,1
3270,501245,3,19,79
3271,501245,3,21,61
3272,501245,3,185,5
3273,501245,5,6,66
3274,501245,5,32,32
3275,501245,5,52,20
3276,501245,5,85,4
3277,501245,5,192,8
3278,501245,5,255,7
3279,501245,5,266,2
3280,501245,5,277,1
3281,501246,7,50,9
3282,501246,7,56,3
3283,501246,7,57,12
3284,501246,7,133,24
3285,501246,7,178,36
3286,501246,7,208,27
3287,501246,7,221,28
3288,501246,7,289,6
3289,501246,10,27,20
3290,501246,10,46,34
3291,501246,10,74,6
3292,501246,10,96,59
3293,501246,10,157,0
3294,501246,10,171,0
3295,501246,10,211,10
3296,501246,10,235,0
3297,501246,10,273,0
3298,501247,1,9,45
3299,501247,1,11,5
3300,501247,1,31,17
3301,501247,1,40,0
3302,501247,1,66,1
3303,501247,1,87,1
3304,501247,1,89,1
3305,501247,1,216,66
3306,501247,9,2,1
3307,501247,9,17,21
3308,501247,9,35,8
3309,501247,9,64,55
3310,501247,9,104,35
3311,501247,9,259,1
3312,501247,9,288,29
3313,501248,6,25,17
3314,501248,6,29,12
3315,501248,6,41,119
3316,501248,6,54,3
3317,501248,6,183,7
3318,501248,6,199,7
3319,501248,6,254,0
3320,501248,6,285,4
3321,501248,8,26,44
3322,501248,8,42,29
3323,501248,8,93,1
3324,501248,8,112,2
3325,501248,8,154,55
3326,501248,8,258,27
3327,501248,8,290,7
3328,501249,2,8,27
3329,501249,2,33,3
3330,501249,2,79,13
3331,501249,2,110,27
3332,501249,2,135,16
3333,501249,2,162,107
3334,501249,2,244,6
3335,501249,2,261,0
3336,501249,4,14,15
3337,501249,4,48,1
3338,501249,4,53,0
3339,501249,4,67,5
3340,501249,4,88,20
3341,501249,4,100,4
3342,501249,4,167,21
3343,501249,4,188,17
3344,501249,4,210,28
3345,501249,4,264,4
3346,501249,4,291,0
3347,501250,1,9,21
3348,501250,1,40,16
3349,501250,1,87,15
3350,501250,1,216,5
3351,501250,3,19,15
3352,501250,3,21,4
3353,501250,3,23,54
3354,501250,3,109,30
3355,501250,3,185,5
3356,501251,6,25,55
3357,501251,6,29,23
3358,501251,6,41,2
3359,501251,6,54,37
3360,501251,6,82,7
3361,501251,6,183,1
3362,501251,6,187,1
3363,501251,6,190,10
3364,501251,6,199,0
3365,501251,6,292,1
3366,501251,6,293,0
3367,501251,7,56,4
3368,501251,7,57,49
3369,501251,7,133,14
3370,501251,7,208,59
3371,501251,7,221,9
3372,501251,7,289,37
3373,501252,2,8,27
3374,501252,2,135,52
3375,501252,2,162,44
3376,501252,9,2,22
3377,501252,9,17,19
3378,501252,9,35,23
3379,501252,9,64,3
3380,501252,9,81,3
3381,501252,9,104,5
3382,501252,9,153,8
3383,501252,9,259,7
3384,501252,9,288,24
3385,501252,9,294,1
3386,501253,4,4,4
3387,501253,4,14,3
3388,501253,4,53,3
3389,501253,4,88,30
3390,501253,4,100,32
3391,501253,4,148,9
3392,501253,4,167,23
3393,501253,4,188,4
3394,501253,4,234,1
3395,501253,4,236,6
3396,501253,10,27,35
3397,501253,10,46,22
3398,501253,10,96,28
3399,501253,10,157,15
3400,501253,10,211,0
3401,501253,10,253,2
3402,501253,10,295,6
3403,501254,3,19,46
3404,501254,3,20,41
3405,501254,3,21,43
3406,501254,3,109,5
3407,501254,3,185,53
3408,501254,5,6,20
3409,501254,5,32,11
3410,501254,5,38,0
3411,501254,5,52,6
3412,501254,5,85,52
3413,501254,5,169,19
3414,501254,5,192,14
3415,501254,5,196,1
3416,501254,5,266,2
3417,501254,5,277,3
3418,501255,8,26,12
3419,501255,8,42,24
3420,501255,8,65,0
3421,501255,8,93,18
3422,501255,8,94,11
3423,501255,8,112,30
3424,501255,8,136,0
3425,501255,8,154,30
3426,501255,8,258,10
3427,501255,10,1,32
3428,501255,10,27,2
3429,501255,10,46,1
3430,501255,10,96,49
3431,501255,10,157,35
3432,501255,10,295,15
3433,501256,4,4,0
3434,501256,4,14,2
3435,501256,4,53,28
3436,501256,4,88,31
3437,501256,4,100,43
3438,501256,4,167,14
3439,501256,4,188,6
3440,501256,4,228,6
3441,501256,4,234,3
3442,501256,4,236,8
3443,501256,7,50,12
3444,501256,7,56,8
3445,501256,7,57,5
3446,501256,7,80,2
3447,501256,7,126,0
3448,501256,7,133,6
3449,501256,7,178,4
3450,501256,7,208,13
3451,501256,7,221,17
3452,501256,7,289,15
3453,501257,2,8,39
3454,501257,2,135,38
3455,501257,2,162,66
3456,501257,5,6,37
3457,501257,5,32,34
3458,501257,5,52,13
3459,501257,5,85,17
3460,501257,5,169,5
3461,501257,5,192,19
3462,501257,5,266,8
3463,501257,5,277,2
3464,501258,3,19,5
3465,501258,3,20,63
3466,501258,3,21,14
3467,501258,3,23,55
3468,501258,3,185,35
3469,501258,6,25,8
3470,501258,6,29,44
3471,501258,6,54,30
3472,501258,6,183,25
3473,501258,6,187,21
3474,501258,6,198,8
3475,501258,6,199,1
3476,501258,6,292,7
3477,501259,4,4,21
3478,501259,4,53,9
3479,501259,4,88,69
3480,501259,4,100,42
3481,501259,4,167,17
3482,501259,4,236,15
3483,501259,9,2,32
3484,501259,9,17,0
3485,501259,9,35,17
3486,501259,9,64,76
3487,501259,9,81,1
3488,501259,9,104,4
3489,501259,9,204,23
3490,501259,9,259,2
3491,501260,1,9,17
3492,501260,1,11,1
3493,501260,1,31,36
3494,501260,1,40,7
3495,501260,1,87,19
3496,501260,1,216,2
3497,501260,2,8,15
3498,501260,2,33,15
3499,501260,2,79,1
3500,501260,2,110,13
3501,501260,2,139,16
3502,501260,2,162,38
3503,501260,2,239,1
3504,501261,7,50,17
3505,501261,7,56,8
3506,501261,7,57,4
3507,501261,7,133,37
3508,501261,7,178,14
3509,501261,7,208,2
3510,501261,7,221,24
3511,501261,7,289,1
3512,501261,8,26,27
3513,501261,8,42,27
3514,501261,8,65,20
3515,501261,8,93,10
3516,501261,8,136,18
3517,501261,8,154,8
3518,501261,8,224,0
3519,501261,8,258,18
3520,501262,4,4,3
3521,501262,4,53,9
3522,501262,4,67,1
3523,501262,4,88,27
3524,501262,4,100,46
3525,501262,4,167,58
3526,501262,4,188,2
3527,501262,4,236,11
3528,501262,6,25,7
3529,501262,6,29,3
3530,501262,6,54,16
3531,501262,6,183,28
3532,501262,6,187,29
3533,501262,6,190,16
3534,501262,6,199,10
3535,501262,6,249,4
3536,501262,6,285,16
3537,501262,6,296,0
3538,501263,5,6,1
3539,501263,5,22,0
3540,501263,5,32,20
3541,501263,5,38,2
3542,501263,5,47,5
3543,501263,5,85,8
3544,501263,5,229,16
3545,501263,5,238,10
3546,501263,5,266,31
3547,501263,5,297,1
3548,501263,5,298,0
3549,501263,9,2,29
3550,501263,9,17,21
3551,501263,9,64,6
3552,501263,9,104,33
3553,501264,8,26,25
3554,501264,8,42,28
3555,501264,8,65,34
3556,501264,8,93,5
3557,501264,8,154,23
3558,501264,8,258,14
3559,501264,10,1,0
3560,501264,10,27,23
3561,501264,10,46,4
3562,501264,10,96,23
3563,501264,10,157,18
3564,501264,10,171,0
3565,501264,10,253,37
3566,501264,10,267,16
